L1_x0,L1_y0,L1_z0,L1_x1,L1_y1,L1_z1,L1_x2,L1_y2,L1_z2,L1_x3,L1_y3,L1_z3,L1_x4,L1_y4,L1_z4,L1_x5,L1_y5,L1_z5,L1_x6,L1_y6,L1_z6,L1_x7,L1_y7,L1_z7,L1_x8,L1_y8,L1_z8,L1_x9,L1_y9,L1_z9,L1_x10,L1_y10,L1_z10,L1_x11,L1_y11,L1_z11,L1_x12,L1_y12,L1_z12,L1_x13,L1_y13,L1_z13,L1_x14,L1_y14,L1_z14,L1_x15,L1_y15,L1_z15,L1_x16,L1_y16,L1_z16,L1_x17,L1_y17,L1_z17,L1_x18,L1_y18,L1_z18,L1_x19,L1_y19,L1_z19,L1_x20,L1_y20,L1_z20,L2_x0,L2_y0,L2_z0,L2_x1,L2_y1,L2_z1,L2_x2,L2_y2,L2_z2,L2_x3,L2_y3,L2_z3,L2_x4,L2_y4,L2_z4,L2_x5,L2_y5,L2_z5,L2_x6,L2_y6,L2_z6,L2_x7,L2_y7,L2_z7,L2_x8,L2_y8,L2_z8,L2_x9,L2_y9,L2_z9,L2_x10,L2_y10,L2_z10,L2_x11,L2_y11,L2_z11,L2_x12,L2_y12,L2_z12,L2_x13,L2_y13,L2_z13,L2_x14,L2_y14,L2_z14,L2_x15,L2_y15,L2_z15,L2_x16,L2_y16,L2_z16,L2_x17,L2_y17,L2_z17,L2_x18,L2_y18,L2_z18,L2_x19,L2_y19,L2_z19,L2_x20,L2_y20,L2_z20,label
0.7005363702774048,0.8368977904319763,1.1592442206165288e-07,0.741519570350647,0.7379716634750366,0.0071412185207009315,0.7286960482597351,0.645116925239563,0.014583704993128777,0.679151177406311,0.6037091612815857,0.02305721491575241,0.6406177878379822,0.6092336177825928,0.030652768909931183,0.67824786901474,0.5939915776252747,0.00038118939846754074,0.6529125571250916,0.5039200782775879,0.010455336421728134,0.6392071843147278,0.46134936809539795,0.018581952899694443,0.627578616142273,0.435883104801178,0.022185957059264183,0.6251218318939209,0.6187986731529236,-0.0006970845279283822,0.600631594657898,0.5489280819892883,0.012528976425528526,0.6167446374893188,0.5659754872322083,0.023974575102329254,0.6322765946388245,0.5956248641014099,0.03050299920141697,0.5897994637489319,0.6588031053543091,0.0007423931965604424,0.5769684314727783,0.6021519899368286,0.014696945436298847,0.5932635068893433,0.6153860688209534,0.025301143527030945,0.6048486232757568,0.6413465738296509,0.028355050832033157,0.5652419328689575,0.7032573223114014,0.0030207682866603136,0.5607315897941589,0.6582843065261841,0.014538819901645184,0.5785262584686279,0.6691500544548035,0.025943338871002197,0.5891543030738831,0.6904851198196411,0.033170342445373535,0.32482975721359253,0.8203636407852173,-2.54827966728044e-07,0.27001720666885376,0.735853910446167,0.013710916973650455,0.27374181151390076,0.65247642993927,0.02325165458023548,0.31011977791786194,0.6095589399337769,0.031069710850715637,0.3415716886520386,0.6063942909240723,0.037689220160245895,0.32531261444091797,0.5779433846473694,0.011028974317014217,0.3426831364631653,0.49074095487594604,0.020832892507314682,0.3536473214626312,0.44623804092407227,0.02836078591644764,0.36066898703575134,0.4188932180404663,0.03228672221302986,0.3759380877017975,0.595445990562439,0.006606036797165871,0.39296916127204895,0.5399709939956665,0.02328050509095192,0.37971457839012146,0.566295862197876,0.03618945926427841,0.37075522541999817,0.5950557589530945,0.04353390634059906,0.41559839248657227,0.6309806108474731,0.00389199354685843,0.42402613162994385,0.5785214304924011,0.01718902215361595,0.4082179367542267,0.5980289578437805,0.026430344209074974,0.39791762828826904,0.6241632699966431,0.029822781682014465,0.44347092509269714,0.67107754945755,0.0023960077669471502,0.44728824496269226,0.6267396211624146,0.014459974132478237,0.435498982667923,0.6402744650840759,0.02545282617211342,0.42649391293525696,0.6639397740364075,0.032818347215652466,halika
0.7059698104858398,0.8658666610717773,1.866449679255311e-07,0.7489688396453857,0.7588980793952942,0.008024986833333969,0.7367687821388245,0.6584846377372742,0.014160274527966976,0.6872261762619019,0.6092012524604797,0.02151504158973694,0.6469762921333313,0.6042970418930054,0.028082964941859245,0.6829223036766052,0.6091917753219604,-0.004818007815629244,0.6621689796447754,0.500863790512085,0.0055602234788239,0.6481882929801941,0.4489497244358063,0.015366170555353165,0.633328378200531,0.4152247905731201,0.020284753292798996,0.6276730895042419,0.6353047490119934,-0.006454720627516508,0.6027345061302185,0.5456711053848267,0.006965624634176493,0.6225472092628479,0.5624467730522156,0.020501093938946724,0.6389662623405457,0.5945913195610046,0.028522752225399017,0.5918205380439758,0.6754828095436096,-0.004692854359745979,0.5768113136291504,0.5991918444633484,0.009868844412267208,0.599780261516571,0.6128456592559814,0.023634660989046097,0.6130240559577942,0.6420334577560425,0.02879076637327671,0.568514883518219,0.7186981439590454,-0.0018596212612465024,0.5560431480407715,0.655916154384613,0.010246517136693,0.5779224038124084,0.6649487018585205,0.02472260594367981,0.5908563137054443,0.687917172908783,0.03425896167755127,0.3198423683643341,0.8518452644348145,-2.785345714073628e-07,0.2602180242538452,0.766147255897522,0.010088357143104076,0.2590342164039612,0.6716135144233704,0.017348524183034897,0.2960940897464752,0.619677722454071,0.023611323907971382,0.33239057660102844,0.6121553778648376,0.028722358867526054,0.3147701919078827,0.5971622467041016,0.0005666936049237847,0.3318409323692322,0.497880220413208,0.006535347551107407,0.3418179154396057,0.4440450668334961,0.012180726043879986,0.34881412982940674,0.4059533476829529,0.014602668583393097,0.3687218725681305,0.6130192875862122,-0.0027273830492049456,0.38459762930870056,0.5363204479217529,0.008910606615245342,0.36706581711769104,0.5626966953277588,0.022174598649144173,0.35449495911598206,0.5992226004600525,0.03103725239634514,0.4113781750202179,0.6476538777351379,-0.004134859889745712,0.4195757210254669,0.5773289799690247,0.00673453276976943,0.4008105397224426,0.59706711769104,0.017607921734452248,0.39059242606163025,0.629882276058197,0.02283353917300701,0.4416643977165222,0.6885510087013245,-0.004659570287913084,0.4450663626194,0.6337103843688965,0.006123653147369623,0.4297512471675873,0.6415111422538757,0.017252271994948387,0.4206628203392029,0.6667006015777588,0.02498232200741768,halika
0.7093293070793152,0.8766576051712036,1.874647921340511e-07,0.7504317760467529,0.7606897354125977,0.013107274658977985,0.7357484102249146,0.6609823703765869,0.021911056712269783,0.6886656284332275,0.6094871163368225,0.03106825426220894,0.6483982801437378,0.6030476689338684,0.03944550082087517,0.6855490207672119,0.6123930215835571,-5.488439273904078e-05,0.6626149415969849,0.4999919831752777,0.012261107563972473,0.6491842865943909,0.447897732257843,0.02378125488758087,0.634993851184845,0.41277965903282166,0.03012845106422901,0.6281079053878784,0.637933611869812,-0.0023504821583628654,0.6036044359207153,0.5470079779624939,0.01517979521304369,0.6225076913833618,0.5649123191833496,0.031551167368888855,0.638542115688324,0.5964504480361938,0.04061858355998993,0.5913820862770081,0.6781378388404846,-0.0009214457822963595,0.5759851336479187,0.6002854704856873,0.018103592097759247,0.5990650057792664,0.614287793636322,0.03399461880326271,0.6127877831459045,0.6439017653465271,0.0393376499414444,0.5686773061752319,0.7199601531028748,0.0018061426235362887,0.5602207183837891,0.657389223575592,0.018179211765527725,0.5818824172019958,0.6678841710090637,0.034325797110795975,0.5938165187835693,0.6921089291572571,0.04430410638451576,0.31544461846351624,0.8557561039924622,-2.8844863209087634e-07,0.2613798677921295,0.7613700032234192,0.014460052363574505,0.2600501775741577,0.6684310436248779,0.022892622277140617,0.29810577630996704,0.6181884407997131,0.029860228300094604,0.33458438515663147,0.6122824549674988,0.0352744534611702,0.3159233629703522,0.597010612487793,0.00046184330130927265,0.3328825831413269,0.4939076900482178,0.008526653982698917,0.34215497970581055,0.4412849545478821,0.016815880313515663,0.34981682896614075,0.40334269404411316,0.02111387997865677,0.3702954053878784,0.6135073304176331,-0.004379602149128914,0.3837268650531769,0.536024808883667,0.010015563108026981,0.3666149079799652,0.564626932144165,0.025599410757422447,0.3559809923171997,0.6026285886764526,0.0352938212454319,0.41268154978752136,0.648225724697113,-0.006627365481108427,0.41730228066444397,0.5775656700134277,0.005916397552937269,0.39749857783317566,0.598879337310791,0.017824945971369743,0.3865228593349457,0.6311947107315063,0.023215511813759804,0.4435868561267853,0.6880373358726501,-0.007345324382185936,0.44506603479385376,0.6302288174629211,0.004352369345724583,0.43075031042099,0.6395730972290039,0.016650835052132607,0.4210367798805237,0.6645535826683044,0.024970274418592453,halika
0.7055128812789917,0.932694673538208,2.8102078886149684e-07,0.7550484538078308,0.8149559497833252,0.0026294435374438763,0.7413778901100159,0.6994230151176453,0.0069559174589812756,0.6911890506744385,0.6338306665420532,0.015432305634021759,0.6505368947982788,0.608293890953064,0.023464784026145935,0.6905779838562012,0.6651904582977295,-0.02706395834684372,0.6688576936721802,0.524906575679779,-0.020091945305466652,0.6583414673805237,0.4536505937576294,-0.00871411245316267,0.6438812613487244,0.4001702070236206,-0.0023043332621455193,0.6295091509819031,0.693259060382843,-0.025520896539092064,0.6012077927589417,0.5615323781967163,-0.01639287732541561,0.626984715461731,0.5806464552879333,0.0024423066060990095,0.6456559300422668,0.6220439076423645,0.015387761406600475,0.5900698304176331,0.7323617935180664,-0.019884027540683746,0.5727499723434448,0.6183886528015137,-0.006773838307708502,0.6017518639564514,0.6336219310760498,0.013368292711675167,0.6148285865783691,0.6682698130607605,0.02324511855840683,0.5655657052993774,0.772011399269104,-0.013391915708780289,0.5540152788162231,0.6726152300834656,-0.0009664993267506361,0.5802097320556641,0.6834554672241211,0.017190158367156982,0.592461109161377,0.7137688398361206,0.028901970013976097,0.3150346577167511,0.9131195545196533,-3.315448111607111e-07,0.24498838186264038,0.8236639499664307,0.006882017478346825,0.23635759949684143,0.7130168080329895,0.011956114321947098,0.2719581127166748,0.6388168931007385,0.017591966316103935,0.3125036060810089,0.6171876788139343,0.022621706128120422,0.2879754304885864,0.645611584186554,-0.012566705234348774,0.30174773931503296,0.5195934772491455,-0.01891062594950199,0.31129732728004456,0.44660401344299316,-0.022793155163526535,0.3208410143852234,0.3929542005062103,-0.026377014815807343,0.3504731357097626,0.6561071872711182,-0.015608226880431175,0.3720731735229492,0.5447720289230347,-0.013524101115763187,0.3506642282009125,0.5755603909492493,-0.0007627520826645195,0.3347638249397278,0.6184742450714111,0.009698341600596905,0.400357186794281,0.6837432384490967,-0.01696045882999897,0.41513901948928833,0.5792939066886902,-0.011572360061109066,0.39378276467323303,0.6040107607841492,0.0053630112670362,0.3811938464641571,0.6455938816070557,0.0166064091026783,0.4370035231113434,0.7199772000312805,-0.018020380288362503,0.44590866565704346,0.6384521722793579,-0.01026152539998293,0.42859625816345215,0.6460387110710144,0.004800725728273392,0.41897350549697876,0.6749597787857056,0.01629188098013401,halika
0.6960374116897583,1.0097874402999878,3.8269982383098977e-07,0.7581927180290222,0.894781231880188,-0.01511270459741354,0.7544784545898438,0.7588961720466614,-0.024555087089538574,0.7071648240089417,0.6707953214645386,-0.025938695296645164,0.662617564201355,0.6348264813423157,-0.02705618180334568,0.6937076449394226,0.7500531673431396,-0.0670163705945015,0.6700669527053833,0.582912266254425,-0.07920298725366592,0.6593589186668396,0.49404287338256836,-0.0774720311164856,0.6438069939613342,0.42371809482574463,-0.07627269625663757,0.6260882616043091,0.7799990773200989,-0.06273052841424942,0.5915771722793579,0.6045459508895874,-0.07602133601903915,0.6250813603401184,0.6251149773597717,-0.06263116002082825,0.646697998046875,0.6770045757293701,-0.049782708287239075,0.5798087120056152,0.8126346468925476,-0.054226718842983246,0.5626742243766785,0.6610520482063293,-0.057435788214206696,0.5977320671081543,0.6751646399497986,-0.035012565553188324,0.6126899123191833,0.7171837091445923,-0.020125174894928932,0.5518671274185181,0.8407471179962158,-0.04623514413833618,0.5469636917114258,0.7208080291748047,-0.04361278563737869,0.5771853923797607,0.7322084307670593,-0.025375772267580032,0.5884341597557068,0.7688469290733337,-0.012562615796923637,0.2989318370819092,0.9606513381004333,-2.8026659038005164e-07,0.22739779949188232,0.8587104082107544,-0.0011818533530458808,0.22063599526882172,0.735802412033081,-0.006427720654755831,0.25942960381507874,0.6385083794593811,-0.006984031293541193,0.3003544211387634,0.5873281359672546,-0.007381811738014221,0.2600575089454651,0.7131465673446655,-0.05589951574802399,0.2699131369590759,0.5513917803764343,-0.08373425900936127,0.2760540843009949,0.45953017473220825,-0.09642362594604492,0.28320688009262085,0.3883983790874481,-0.10284198075532913,0.32829412817955017,0.7215181589126587,-0.05711325630545616,0.35034051537513733,0.5590258240699768,-0.0737016573548317,0.3257749676704407,0.5992026925086975,-0.05605209246277809,0.30794745683670044,0.6521651744842529,-0.03837757930159569,0.3831577003002167,0.7407736778259277,-0.05576072260737419,0.39603620767593384,0.591691792011261,-0.06559301167726517,0.3702618479728699,0.6265674829483032,-0.03832785785198212,0.3579777777194977,0.6760915517807007,-0.015707584097981453,0.4254475235939026,0.7662453651428223,-0.05371556431055069,0.4281995892524719,0.6522396206855774,-0.05487025901675224,0.4059530198574066,0.6707652807235718,-0.032921355217695236,0.39794406294822693,0.7077338695526123,-0.014231398701667786,halika
0.6910091042518616,1.0425710678100586,4.056806233165844e-07,0.7501767873764038,0.9282751083374023,-0.012428715825080872,0.7517110705375671,0.7888998985290527,-0.022093331441283226,0.7077418565750122,0.6991038918495178,-0.025701111182570457,0.669146716594696,0.6500896215438843,-0.028912995010614395,0.6900326609611511,0.7700488567352295,-0.05857667699456215,0.6624979972839355,0.6039692759513855,-0.07087651640176773,0.6504674553871155,0.5122087597846985,-0.0700647309422493,0.6327536106109619,0.4392021596431732,-0.06922927498817444,0.6201649308204651,0.8022778034210205,-0.05795493349432945,0.5817354321479797,0.620468020439148,-0.07605906575918198,0.6153218746185303,0.6395749449729919,-0.0673835426568985,0.636695146560669,0.6945117712020874,-0.05592504143714905,0.5710316896438599,0.8362424969673157,-0.05301191657781601,0.5489076375961304,0.6758487820625305,-0.0605848953127861,0.5852146148681641,0.6921316385269165,-0.03860035538673401,0.5993474721908569,0.7363846898078918,-0.022191893309354782,0.5405004620552063,0.8645372986793518,-0.04836469888687134,0.5358964204788208,0.7317108511924744,-0.04790688306093216,0.5680297017097473,0.7422026991844177,-0.02793915383517742,0.578949511051178,0.7802730798721313,-0.012791354209184647,0.28619951009750366,0.9863097667694092,-1.3802805653995165e-07,0.2168656587600708,0.8860571980476379,-0.0124209551140666,0.20922216773033142,0.749027669429779,-0.023666614666581154,0.25265800952911377,0.6411069631576538,-0.029671477153897285,0.29916274547576904,0.581931471824646,-0.034852735698223114,0.2473755180835724,0.7386752367019653,-0.06501077860593796,0.254181444644928,0.5645909309387207,-0.09300681203603745,0.26111292839050293,0.46770039200782776,-0.10194741189479828,0.27055269479751587,0.3923811614513397,-0.10592445731163025,0.31837382912635803,0.7487708926200867,-0.06611375510692596,0.34071871638298035,0.5704331398010254,-0.09410001337528229,0.3167129158973694,0.6123068332672119,-0.08087897300720215,0.3015156686306,0.6713923811912537,-0.06268483400344849,0.37560057640075684,0.7663706541061401,-0.06520459800958633,0.38599902391433716,0.6085176467895508,-0.08398859947919846,0.35712724924087524,0.6444442272186279,-0.05684039741754532,0.34435799717903137,0.6937763094902039,-0.0314292274415493,0.41868093609809875,0.7869556546211243,-0.0647650882601738,0.42315173149108887,0.6603735089302063,-0.06977356225252151,0.3970644474029541,0.6788758039474487,-0.04702284559607506,0.3871084749698639,0.7161659002304077,-0.026823021471500397,halika
0.6967762112617493,1.0523474216461182,3.8863672102706914e-07,0.7548530697822571,0.9334093332290649,-0.01466307882219553,0.7574547529220581,0.7870934009552002,-0.026419823989272118,0.7086829543113708,0.6912645101547241,-0.03178024664521217,0.6597124338150024,0.6561782360076904,-0.036855071783065796,0.6903128623962402,0.7760915160179138,-0.06400056183338165,0.6598322987556458,0.6076803207397461,-0.07889518141746521,0.6487830281257629,0.5143470764160156,-0.0796741470694542,0.6319044828414917,0.4388343095779419,-0.079965740442276,0.6170673370361328,0.8068121671676636,-0.0632399246096611,0.5833528637886047,0.6254656314849854,-0.08408360183238983,0.6206465363502502,0.6446365714073181,-0.07717563956975937,0.6424128413200378,0.7001410722732544,-0.06695734709501266,0.5666952729225159,0.837584912776947,-0.05797634273767471,0.5510311126708984,0.6743865609169006,-0.06810450553894043,0.59034264087677,0.6921155452728271,-0.047495048493146896,0.6060773730278015,0.7387833595275879,-0.03187742456793785,0.5366820096969604,0.8618277907371521,-0.0532086007297039,0.5378834009170532,0.729085385799408,-0.05564631149172783,0.5707775354385376,0.7428768277168274,-0.037802450358867645,0.5812779664993286,0.7849188446998596,-0.024006947875022888,0.281995952129364,0.9967643618583679,-2.0013254697914817e-07,0.21797917783260345,0.8898897171020508,0.0016885194927453995,0.21262983977794647,0.7581068277359009,-0.0033892469946295023,0.2502938210964203,0.651915431022644,-0.005542879458516836,0.29340484738349915,0.5925740599632263,-0.006846357602626085,0.2440142035484314,0.732665479183197,-0.04924655705690384,0.2511982321739197,0.558107316493988,-0.07290738821029663,0.2571548521518707,0.46374139189720154,-0.07918346673250198,0.26563790440559387,0.39078614115715027,-0.07974895089864731,0.3124927282333374,0.7436084747314453,-0.05357253924012184,0.3402343988418579,0.5662718415260315,-0.07480355352163315,0.31990134716033936,0.6087738275527954,-0.05953910946846008,0.30547717213630676,0.668196439743042,-0.03951891139149666,0.36968860030174255,0.7646379470825195,-0.05461767315864563,0.38851383328437805,0.5996805429458618,-0.07051081210374832,0.36258402466773987,0.6329934597015381,-0.04574505612254143,0.3503125309944153,0.6811820268630981,-0.020872080698609352,0.41399145126342773,0.7888885140419006,-0.05392082408070564,0.4225000739097595,0.6601889133453369,-0.053923349827528,0.39849674701690674,0.6749759912490845,-0.02881872095167637,0.38833823800086975,0.7110224962234497,-0.006250779144465923,halika
0.6894186735153198,1.0626254081726074,4.4053604142391123e-07,0.747346818447113,0.941199541091919,-0.014697853475809097,0.7472777366638184,0.7979487776756287,-0.026599090546369553,0.7033021450042725,0.6974222660064697,-0.030719852074980736,0.6614552736282349,0.642044723033905,-0.034071505069732666,0.6821491122245789,0.7830697894096375,-0.06819868832826614,0.6473381519317627,0.606487512588501,-0.08223601430654526,0.6327512860298157,0.5106493234634399,-0.0824335590004921,0.6103599667549133,0.43485701084136963,-0.08230406790971756,0.6079886555671692,0.8144840002059937,-0.06487833708524704,0.5668517351150513,0.6261163949966431,-0.08371392637491226,0.6052832007408142,0.6502938866615295,-0.07455670833587646,0.6280171871185303,0.7102657556533813,-0.06291989237070084,0.5559273958206177,0.8458691239356995,-0.056549184024333954,0.5329123139381409,0.678587794303894,-0.06194916367530823,0.5730720162391663,0.6945717930793762,-0.038205280900001526,0.5897238850593567,0.7416086196899414,-0.021507741883397102,0.524139404296875,0.8706251382827759,-0.04888226464390755,0.5252947211265564,0.7416545748710632,-0.04783355072140694,0.5589752197265625,0.7534993886947632,-0.028750665485858917,0.5705465078353882,0.7927923202514648,-0.014264910481870174,0.2719428241252899,1.015648365020752,-2.0831252811603918e-07,0.20704114437103271,0.9067438244819641,-0.007033409085124731,0.197005033493042,0.7741115093231201,-0.018095439299941063,0.2324085384607315,0.6704124212265015,-0.02337617054581642,0.2784729599952698,0.615263819694519,-0.028010500594973564,0.2332182675600052,0.7644074559211731,-0.0756329596042633,0.24237060546875,0.5810952186584473,-0.10363881289958954,0.24808701872825623,0.48709413409233093,-0.11004219949245453,0.25614047050476074,0.41437283158302307,-0.11160098016262054,0.30222851037979126,0.7775092124938965,-0.07694004476070404,0.32925868034362793,0.5844609141349792,-0.10206276178359985,0.3053537607192993,0.6206769943237305,-0.08496566861867905,0.289063960313797,0.6746186017990112,-0.06549371033906937,0.3625854253768921,0.795391321182251,-0.07436451315879822,0.3777938485145569,0.6192449331283569,-0.0881170853972435,0.3475542664527893,0.6541109681129456,-0.057958222925662994,0.3335801661014557,0.7050125002861023,-0.03224855661392212,0.41009628772735596,0.8173595070838928,-0.07159717381000519,0.411888062953949,0.6848811507225037,-0.07254618406295776,0.38201427459716797,0.7033585906028748,-0.04831397160887718,0.37075182795524597,0.7424458861351013,-0.027805060148239136,halika
0.6972678899765015,1.0108636617660522,3.506524421936774e-07,0.753706693649292,0.889481246471405,-0.005225550848990679,0.7522536516189575,0.7526238560676575,-0.012320094741880894,0.7023242115974426,0.663970410823822,-0.013494242914021015,0.654407799243927,0.6326031684875488,-0.01415185909718275,0.6872990131378174,0.7369633913040161,-0.05850878357887268,0.6470682621002197,0.5656097531318665,-0.06805406510829926,0.6316695213317871,0.47814124822616577,-0.06416080892086029,0.6130649447441101,0.409014493227005,-0.06116338446736336,0.615766167640686,0.7633904218673706,-0.05670972168445587,0.5795770883560181,0.5947104692459106,-0.06500478088855743,0.6106278896331787,0.6154340505599976,-0.05048012733459473,0.6314482688903809,0.6617821455001831,-0.03845025599002838,0.5659319758415222,0.7908337712287903,-0.04969872906804085,0.5511649250984192,0.6461762189865112,-0.047871075570583344,0.5849809646606445,0.6638936996459961,-0.02577749826014042,0.6006857752799988,0.7048360109329224,-0.01282634399831295,0.5355614423751831,0.8148038983345032,-0.042490147054195404,0.5406386852264404,0.7004753947257996,-0.036048442125320435,0.5699969530105591,0.7096359729766846,-0.018582573160529137,0.5801295042037964,0.7414249181747437,-0.0068159280344843864,0.2795082628726959,0.9813574552536011,-1.42187786877912e-07,0.21874386072158813,0.8655984401702881,-0.005729022901505232,0.21794039011001587,0.7364348769187927,-0.015373493544757366,0.2581559121608734,0.6348310112953186,-0.020544318482279778,0.30615419149398804,0.5829392671585083,-0.025195607915520668,0.24761441349983215,0.7200237512588501,-0.060835886746644974,0.25828006863594055,0.5528052449226379,-0.08508141338825226,0.26567259430885315,0.4611683189868927,-0.09308915585279465,0.27527403831481934,0.3853529691696167,-0.09676823019981384,0.31811732053756714,0.7278287410736084,-0.0617791973054409,0.34412652254104614,0.563605546951294,-0.08090472966432571,0.3203331530094147,0.6021579504013062,-0.06614039838314056,0.30161789059638977,0.6577004790306091,-0.049219828099012375,0.3761860132217407,0.7483668923377991,-0.05934882536530495,0.3890518248081207,0.6084505915641785,-0.06769783794879913,0.3627876937389374,0.6400578022003174,-0.04164526239037514,0.3491179049015045,0.6874670386314392,-0.01966027356684208,0.42043420672416687,0.7749173045158386,-0.056924156844615936,0.42182108759880066,0.6631605625152588,-0.053396549075841904,0.397871196269989,0.6776711344718933,-0.030438145622611046,0.3869284987449646,0.7130505442619324,-0.011266573332250118,halika
0.7022712230682373,0.9791619181632996,3.37026961005904e-07,0.7546449899673462,0.8600009083747864,-0.0019609283190220594,0.7495058178901672,0.7297205328941345,-0.003632764797657728,0.7014533281326294,0.6457350254058838,-0.00011372636799933389,0.6599598526954651,0.6139896512031555,0.0035818086471408606,0.680334210395813,0.7010726928710938,-0.041799090802669525,0.6478989124298096,0.5390238165855408,-0.044724494218826294,0.634807288646698,0.4556747376918793,-0.039132338017225266,0.618986964225769,0.3905665874481201,-0.03546447306871414,0.6135545969009399,0.7293382287025452,-0.03947354853153229,0.5833581686019897,0.5748623013496399,-0.03912413492798805,0.6137344241142273,0.59848952293396,-0.02392740547657013,0.6349151730537415,0.6454695463180542,-0.012391211465001106,0.5694767236709595,0.7629464864730835,-0.032528106123209,0.5573717355728149,0.6367000341415405,-0.024973807856440544,0.588923454284668,0.6557677984237671,-0.005130603443831205,0.6035969853401184,0.6965501308441162,0.005489372182637453,0.5422495603561401,0.7943497896194458,-0.025079457089304924,0.5398362874984741,0.6918683648109436,-0.01522283349186182,0.567620575428009,0.7035745978355408,0.0022194774355739355,0.5791362524032593,0.7360416650772095,0.013833025470376015,0.2829711437225342,0.9576143026351929,-2.1494118129794515e-07,0.2285383939743042,0.8429034352302551,0.0056817797012627125,0.2291179895401001,0.717872679233551,0.0035671349614858627,0.26973095536231995,0.6236395835876465,0.0028491858392953873,0.313350647687912,0.5762903690338135,0.001949991681613028,0.2613362967967987,0.6891336441040039,-0.04120256006717682,0.2755657136440277,0.532067060470581,-0.05957282334566116,0.28276297450065613,0.4435136020183563,-0.06470036506652832,0.2909884750843048,0.3711426258087158,-0.06709786504507065,0.32790762186050415,0.6992433667182922,-0.04726605862379074,0.3555205464363098,0.5451915860176086,-0.05963533744215965,0.3349863290786743,0.5838971138000488,-0.04326793923974037,0.31978839635849,0.6357248425483704,-0.026659149676561356,0.3824521601200104,0.7238619327545166,-0.05001695826649666,0.4013621211051941,0.590614914894104,-0.05305866152048111,0.378692626953125,0.6162579655647278,-0.02651190012693405,0.3654794991016388,0.6577910780906677,-0.00585510628297925,0.42394810914993286,0.7547612190246582,-0.052301447838544846,0.4353867173194885,0.6420243382453918,-0.046789903193712234,0.41629722714424133,0.6447141170501709,-0.024785617366433144,0.40429073572158813,0.6684969663619995,-0.006986290216445923,halika
